xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:7857,29.450785422316127
xpath.c:778,25.471698113207548
xpath.c:7858,27.561837455830389
xpath.c:7859,27.471698113207552
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
xpath.c:778,25.471698113207548
